"","gini","year","cve","mun_name","pto","trat_2","date"
"4121",0.159860566448802,2006,"O75","Huandacareo",0,0,2006-02-01
"4122",0.0757575757575757,2006,"O76","Copandaro",0,0,2006-02-01
"4123",0,2006,"O77","Tzitzio",0,0,2006-02-01
"4124",0.211171737213404,2006,"O78","Marcos Castellanos",0,0,2006-02-01
"4125",0.0514705882352942,2006,"O79","Juarez",0,1,2006-02-01
"4126",0.373390557939914,2006,"O81","Coahuayana",0,0,2006-02-01
"4127",0.380184268426843,2006,"O82","Aquila",0,0,2006-02-01
"4128",0.374077596474568,2006,"C75","Apatzingan",0,1,2006-03-01
"4129",0.31578000730686,2006,"C76","Arteaga",0,0,2006-03-01
"4130",0.33827061088745,2006,"C77","Cotija",0,1,2006-03-01
"4131",0.272727272727273,2006,"C78","Charapan",0,0,2006-03-01
"4132",0.212121212121212,2006,"C79","Cheran",0,0,2006-03-01
"4133",0.164705882352941,2006,"C80","Chilchota",0,1,2006-03-01
"4134",0.233526366587699,2006,"C81","Gabriel Zamora",0,0,2006-03-01
"4135",0.410216712127061,2006,"C82","Hidalgo",0,1,2006-03-01
"4136",0.393017128592871,2006,"C83","Jacona",0,0,2006-03-01
"4137",0.353008377135348,2006,"C84","Jiquilpan",0,0,2006-03-01
"4138",0.288723124177271,2006,"C85","Jungapeo",0,1,2006-03-01
"4139",0.39225279087947,2006,"C86","La Piedad",0,0,2006-03-01
"4140",0.429438257791972,2006,"C87","Lazaro Cardenas",0,0,2006-03-01
"4141",0.363105329010862,2006,"C88","Los Reyes",0,1,2006-03-01
"4142",0.440800499707773,2006,"C89","Morelia",0,0,2006-03-01
"4143",0.327188457800703,2006,"C90","Mugica",0,0,2006-03-01
"4144",0.15,2006,"C91","Nocupetaro",0,0,2006-03-01
"4145",0.111538461538462,2006,"C92","Nuevo Urecho",0,0,2006-03-01
"4146",0.109663064208519,2006,"C93","Paracuaro",0,0,2006-03-01
"4147",0.367140969015593,2006,"C94","Paracho",0,0,2006-03-01
"4148",0.392350748667393,2006,"C95","Patzcuaro",0,1,2006-03-01
"4149",0.20762400955172,2006,"C96","Periban",0,1,2006-03-01
"4150",0.190103692923413,2006,"C97","Quiroga",0,1,2006-03-01
"4151",0.328365738284906,2006,"C98","Sahuayo",0,0,2006-03-01
"4152",0.382977194327328,2006,"C99","Tacambaro",0,1,2006-03-01
"4153",0.45593737054681,2006,"D01","Taretan",0,1,2006-03-01
"4154",0.349029196290014,2006,"D02","Tinguindin",0,1,2006-03-01
"4155",0.457723051697227,2006,"D03","Tocumbo",0,1,2006-03-01
"4156",0.104976851851852,2006,"D04","Turicato",0,1,2006-03-01
"4157",0.415038036554351,2006,"D05","Uruapan",0,1,2006-03-01
"4158",0.207427422395375,2006,"D06","Venustiano Carranza",0,0,2006-03-01
"4159",0.427970831000825,2006,"D07","Zacapu",0,0,2006-03-01
"4160",0.398936433530679,2006,"D08","Zamora",0,0,2006-03-01
"4161",0.403061768787712,2006,"D09","Zitacuaro",0,1,2006-03-01
"4162",0.290053535959005,2006,"D10","Tarimbaro",0,1,2006-03-01
"4163",0.133532041728763,2006,"H44","Angangueo",0,0,2006-03-01
"4164",0.137115839243499,2006,"K77","Acuitzio",0,1,2006-03-01
"4165",0.292777406064021,2006,"K78","Ario",0,1,2006-03-01
"4166",0.168967874231032,2006,"K79","Erongaricuaro",0,1,2006-03-01
"4167",0.421559633027523,2006,"K80","La Huacana",0,0,2006-03-01
"4168",0.15,2006,"K81","Huiramba",0,1,2006-03-01
"4169",0.348769230769231,2006,"K82","Lagunillas",0,1,2006-03-01
"4170",0.225358090185676,2006,"K83","Madero",0,1,2006-03-01
"4171",0.291435302036009,2006,"K84","Salvador Escalante",0,1,2006-03-01
"4172",0.296242342746153,2006,"K85","Tingambato",0,1,2006-03-01
"4173",0.159919028340081,2006,"K86","Tzintzuntzan",0,1,2006-03-01
"4174",0.195073891625616,2006,"L22","Angamacutiro",0,0,2006-03-01
"4175",0.180256527714155,2006,"L23","Jose Sixto Verduzco",0,0,2006-03-01
"4176",0.175824175824176,2006,"L24","Morelos",0,0,2006-03-01
"4177",0.128414442700157,2006,"L25","Panindicuaro",0,0,2006-03-01
"4178",0.396750524109015,2006,"L26","Penjamillo",0,0,2006-03-01
"4179",0.35625743744038,2006,"L27","Puruandiro",0,0,2006-03-01
"4180",0.107142857142857,2006,"M45","Churumuco",0,0,2006-03-01
"4181",0.3145596941792,2006,"N97","Tlalpujahua",0,0,2006-03-01
"4182",0.293821164755336,2006,"O21","Tepalcatepec",0,0,2006-03-01
"4183",0.273446327683616,2006,"O22","Buenavista",0,0,2006-03-01
"4184",0.185673301057916,2006,"O23","Pajacuaran",0,0,2006-03-01
"4185",0.329921129860602,2006,"O24","Zinapecuaro",0,1,2006-03-01
"4186",0.237208713272543,2006,"O25","Querendaro",0,0,2006-03-01
"4187",0.114152591729761,2006,"O26","Indaparapeo",0,0,2006-03-01
"4188",0.158463385354142,2006,"O27","Ocampo",0,1,2006-03-01
"4189",0.238066715035349,2006,"O28","Vista Hermosa",0,0,2006-03-01
"4190",0.252567140600316,2006,"O29","Tanhuato",0,0,2006-03-01
"4191",0.242623814541623,2006,"O30","Brisenas",0,0,2006-03-01
"4192",0,2006,"O31","Zinaparo",0,0,2006-03-01
"4193",0.119623655913978,2006,"O32","Churintzio",0,0,2006-03-01
"4194",0.31309533739261,2006,"O33","Numaran",0,0,2006-03-01
"4195",0.343466087092732,2006,"O34","Maravatio",0,0,2006-03-01
"4196",0.21515467500869,2006,"O35","Contepec",0,0,2006-03-01
"4197",0.336868509597928,2006,"O36","Huetamo",0,0,2006-03-01
"4198",0.344145682173851,2006,"O37","San Lucas",0,0,2006-03-01
"4199",0.237617223254463,2006,"O39","Tangancicuaro",0,1,2006-03-01
"4200",0.242664615058099,2006,"O40","Purepero",0,1,2006-03-01
"4201",0.133176347462062,2006,"O41","Tlazazalca",0,0,2006-03-01
"4202",0.398224852071006,2006,"O43","Cojumatlan de Regules",0,0,2006-03-01
"4203",0.110940170940171,2006,"O44","Irimbo",0,0,2006-03-01
"4204",0.0301075268817205,2006,"O45","Aporo",0,0,2006-03-01
"4205",0.337133651788824,2006,"O46","Tuxpan",0,1,2006-03-01
"4206",0.0425812115891133,2006,"O47","Senguio",0,0,2006-03-01
"4207",0.136205899363794,2006,"O48","Charo",0,0,2006-03-01
"4208",0.405467651195499,2006,"O49","Alvaro Obregon",0,0,2006-03-01
"4209",0.251804829474732,2006,"O50","Chavinda",0,0,2006-03-01
"4210",0.158042164234115,2006,"O51","Tangamandapio",0,1,2006-03-01
"4211",0.326890669787755,2006,"O52","Ziracuaretiro",0,1,2006-03-01
"4212",0.18852386039886,2006,"O53","Nuevo Parangaricutiro",0,1,2006-03-01
"4213",0.122139084507042,2006,"O54","Coeneo",0,0,2006-03-01
"4214",0.237172489082969,2006,"O55","Jimenez",0,0,2006-03-01
"4215",0.261953752694493,2006,"O56","Yurecuaro",0,0,2006-03-01
"4216",0.190391983495432,2006,"O59","Nahuatzen",0,0,2006-03-01
"4217",0.198798904883865,2006,"O60","Ecuandureo",0,0,2006-03-01
"4218",0.32869363491373,2006,"O62","Villamar",0,0,2006-03-01
"4219",0.301195802620144,2006,"O63","Coalcoman",0,0,2006-03-01
"4220",0.171802054154995,2006,"O64","Tiquicheo",0,0,2006-03-01
"4221",0.133333333333333,2006,"O65","Tumbiscatio",0,0,2006-03-01
"4222",0.389092188599578,2006,"O66","Tuzantla",0,0,2006-03-01
"4223",0.153359683794466,2006,"O67","Aguililla",0,0,2006-03-01
"4224",0.307956989247312,2006,"O68","Huaniqueo",0,0,2006-03-01
"4225",0.0583333333333333,2006,"O69","Ixtlan",0,0,2006-03-01
"4226",0.240926427165354,2006,"O70","Tancitaro",0,1,2006-03-01
"4227",0.107142857142857,2006,"O71","Caracuaro",0,0,2006-03-01
"4228",0.335289607172349,2006,"O72","Cuitzeo",0,0,2006-03-01
"4229",0.0583333333333333,2006,"O73","Chucandiro",0,0,2006-03-01
"4230",0.154501216545012,2006,"O74","Santa Ana Maya",0,0,2006-03-01
"4231",0.157571981373385,2006,"O75","Huandacareo",0,0,2006-03-01
"4232",0.0659340659340659,2006,"O76","Copandaro",0,0,2006-03-01
"4233",0,2006,"O77","Tzitzio",0,0,2006-03-01
"4234",0.206860530773574,2006,"O78","Marcos Castellanos",0,0,2006-03-01
"4235",0.0571428571428572,2006,"O79","Juarez",0,1,2006-03-01
"4236",0.3687474989996,2006,"O81","Coahuayana",0,0,2006-03-01
"4237",0.368689698101463,2006,"O82","Aquila",0,0,2006-03-01
"4238",0.376319897206132,2006,"C75","Apatzingan",0,1,2006-04-01
"4239",0.312768275058778,2006,"C76","Arteaga",0,0,2006-04-01
"4240",0.345189214170177,2006,"C77","Cotija",0,1,2006-04-01
"4241",0.272727272727273,2006,"C78","Charapan",0,0,2006-04-01
"4242",0.209538567493113,2006,"C79","Cheran",0,0,2006-04-01
"4243",0.163082980012114,2006,"C80","Chilchota",0,1,2006-04-01
"4244",0.230810975080316,2006,"C81","Gabriel Zamora",0,0,2006-04-01
"4245",0.411758342539205,2006,"C82","Hidalgo",0,1,2006-04-01
"4246",0.392806189393292,2006,"C83","Jacona",0,0,2006-04-01
"4247",0.351952017701434,2006,"C84","Jiquilpan",0,0,2006-04-01
"4248",0.283602900167317,2006,"C85","Jungapeo",0,1,2006-04-01
"4249",0.392451704983326,2006,"C86","La Piedad",0,0,2006-04-01
"4250",0.430728979062785,2006,"C87","Lazaro Cardenas",0,0,2006-04-01
"4251",0.367622331381069,2006,"C88","Los Reyes",0,1,2006-04-01
"4252",0.441833900942731,2006,"C89","Morelia",0,0,2006-04-01
"4253",0.328335865090373,2006,"C90","Mugica",0,0,2006-04-01
"4254",0.15,2006,"C91","Nocupetaro",0,0,2006-04-01
"4255",0.144200626959248,2006,"C92","Nuevo Urecho",0,0,2006-04-01
"4256",0.111074740861975,2006,"C93","Paracuaro",0,0,2006-04-01
"4257",0.36652280074283,2006,"C94","Paracho",0,0,2006-04-01
"4258",0.398091752038239,2006,"C95","Patzcuaro",0,1,2006-04-01
"4259",0.202332949308756,2006,"C96","Periban",0,1,2006-04-01
"4260",0.192619047619048,2006,"C97","Quiroga",0,1,2006-04-01
"4261",0.338371873131918,2006,"C98","Sahuayo",0,0,2006-04-01
"4262",0.386315959660266,2006,"C99","Tacambaro",0,1,2006-04-01
"4263",0.448946624941704,2006,"D01","Taretan",0,1,2006-04-01
"4264",0.346085195482786,2006,"D02","Tinguindin",0,1,2006-04-01
"4265",0.469796627301913,2006,"D03","Tocumbo",0,1,2006-04-01
"4266",0.0897739845108266,2006,"D04","Turicato",0,1,2006-04-01
"4267",0.415240348911994,2006,"D05","Uruapan",0,1,2006-04-01
"4268",0.242370632463512,2006,"D06","Venustiano Carranza",0,0,2006-04-01
"4269",0.4264225463983,2006,"D07","Zacapu",0,0,2006-04-01
"4270",0.400951246895519,2006,"D08","Zamora",0,0,2006-04-01
"4271",0.405246732183886,2006,"D09","Zitacuaro",0,1,2006-04-01
"4272",0.29044536717433,2006,"D10","Tarimbaro",0,1,2006-04-01
"4273",0.133532041728763,2006,"H44","Angangueo",0,0,2006-04-01
"4274",0.142635658914729,2006,"K77","Acuitzio",0,1,2006-04-01
"4275",0.291877490392097,2006,"K78","Ario",0,1,2006-04-01
"4276",0.169117647058824,2006,"K79","Erongaricuaro",0,1,2006-04-01
"4277",0.417309941520468,2006,"K80","La Huacana",0,0,2006-04-01
"4278",0.15,2006,"K81","Huiramba",0,1,2006-04-01
"4279",0.348422701170856,2006,"K82","Lagunillas",0,1,2006-04-01
"4280",0.21686270633587,2006,"K83","Madero",0,1,2006-04-01
"4281",0.290633071787124,2006,"K84","Salvador Escalante",0,1,2006-04-01
"4282",0.295570479650629,2006,"K85","Tingambato",0,1,2006-04-01
"4283",0.17271662763466,2006,"K86","Tzintzuntzan",0,1,2006-04-01
"4284",0.199579831932773,2006,"L22","Angamacutiro",0,0,2006-04-01
"4285",0.181861124232404,2006,"L23","Jose Sixto Verduzco",0,0,2006-04-01
"4286",0.175824175824176,2006,"L24","Morelos",0,0,2006-04-01
"4287",0.146821215314366,2006,"L25","Panindicuaro",0,0,2006-04-01
"4288",0.392123564612648,2006,"L26","Penjamillo",0,0,2006-04-01
"4289",0.356045792107332,2006,"L27","Puruandiro",0,0,2006-04-01
"4290",0.107142857142857,2006,"M45","Churumuco",0,0,2006-04-01
"4291",0.30708276797829,2006,"N97","Tlalpujahua",0,0,2006-04-01
"4292",0.303862396982246,2006,"O21","Tepalcatepec",0,0,2006-04-01
"4293",0.271441389999184,2006,"O22","Buenavista",0,0,2006-04-01
"4294",0.183613445378151,2006,"O23","Pajacuaran",0,0,2006-04-01
"4295",0.300047488615452,2006,"O24","Zinapecuaro",0,1,2006-04-01
"4296",0.245707070707071,2006,"O25","Querendaro",0,0,2006-04-01
"4297",0.114152591729761,2006,"O26","Indaparapeo",0,0,2006-04-01
"4298",0.158463385354142,2006,"O27","Ocampo",0,1,2006-04-01
"4299",0.235384615384615,2006,"O28","Vista Hermosa",0,0,2006-04-01
"4300",0.253790686703956,2006,"O29","Tanhuato",0,0,2006-04-01
"4301",0.245098039215686,2006,"O30","Brisenas",0,0,2006-04-01
"4302",0,2006,"O31","Zinaparo",0,0,2006-04-01
"4303",0.119623655913978,2006,"O32","Churintzio",0,0,2006-04-01
"4304",0.303399065905553,2006,"O33","Numaran",0,0,2006-04-01
"4305",0.341454010940023,2006,"O34","Maravatio",0,0,2006-04-01
"4306",0.223537414965986,2006,"O35","Contepec",0,0,2006-04-01
"4307",0.337148320299051,2006,"O36","Huetamo",0,0,2006-04-01
"4308",0.374366625795873,2006,"O37","San Lucas",0,0,2006-04-01
"4309",0.232824448328599,2006,"O39","Tangancicuaro",0,1,2006-04-01
"4310",0.246462466643462,2006,"O40","Purepero",0,1,2006-04-01
"4311",0.138793103448276,2006,"O41","Tlazazalca",0,0,2006-04-01
"4312",0.399551066217733,2006,"O43","Cojumatlan de Regules",0,0,2006-04-01
"4313",0.112418300653595,2006,"O44","Irimbo",0,0,2006-04-01
"4314",0.0819964349376114,2006,"O45","Aporo",0,0,2006-04-01
"4315",0.335987532568729,2006,"O46","Tuxpan",0,1,2006-04-01
"4316",0.0425812115891133,2006,"O47","Senguio",0,0,2006-04-01
"4317",0.131254714609002,2006,"O48","Charo",0,0,2006-04-01
"4318",0.40373520490097,2006,"O49","Alvaro Obregon",0,0,2006-04-01
"4319",0.249096657633243,2006,"O50","Chavinda",0,0,2006-04-01
"4320",0.173758036236119,2006,"O51","Tangamandapio",0,1,2006-04-01
"4321",0.326511108901484,2006,"O52","Ziracuaretiro",0,1,2006-04-01
"4322",0.195620042036748,2006,"O53","Nuevo Parangaricutiro",0,1,2006-04-01
"4323",0.120726495726496,2006,"O54","Coeneo",0,0,2006-04-01
"4324",0.22516495601173,2006,"O55","Jimenez",0,0,2006-04-01
"4325",0.260735453168938,2006,"O56","Yurecuaro",0,0,2006-04-01
"4326",0.195838433292534,2006,"O59","Nahuatzen",0,0,2006-04-01
"4327",0.202610722610723,2006,"O60","Ecuandureo",0,0,2006-04-01
"4328",0.32869363491373,2006,"O62","Villamar",0,0,2006-04-01
"4329",0.299041912330172,2006,"O63","Coalcoman",0,0,2006-04-01
"4330",0.171802054154995,2006,"O64","Tiquicheo",0,0,2006-04-01
"4331",0.133333333333333,2006,"O65","Tumbiscatio",0,0,2006-04-01
"4332",0.389761328260118,2006,"O66","Tuzantla",0,0,2006-04-01
"4333",0.153359683794466,2006,"O67","Aguililla",0,0,2006-04-01
"4334",0.298018292682927,2006,"O68","Huaniqueo",0,0,2006-04-01
"4335",0.0594777562862669,2006,"O69","Ixtlan",0,0,2006-04-01
"4336",0.235838491010905,2006,"O70","Tancitaro",0,1,2006-04-01
"4337",0.107142857142857,2006,"O71","Caracuaro",0,0,2006-04-01
"4338",0.339913091715976,2006,"O72","Cuitzeo",0,0,2006-04-01
"4339",0.0522875816993464,2006,"O73","Chucandiro",0,0,2006-04-01
"4340",0.155695317959469,2006,"O74","Santa Ana Maya",0,0,2006-04-01
"4341",0.158425848182355,2006,"O75","Huandacareo",0,0,2006-04-01
"4342",0.0757575757575757,2006,"O76","Copandaro",0,0,2006-04-01
"4343",0,2006,"O77","Tzitzio",0,0,2006-04-01
"4344",0.20588749126485,2006,"O78","Marcos Castellanos",0,0,2006-04-01
"4345",0.0795454545454546,2006,"O79","Juarez",0,1,2006-04-01
"4346",0.362362237471408,2006,"O81","Coahuayana",0,0,2006-04-01
"4347",0.366344048039562,2006,"O82","Aquila",0,0,2006-04-01
"4348",0.386611240303068,2006,"C75","Apatzingan",0,1,2006-05-01
"4349",0.320199149465823,2006,"C76","Arteaga",0,0,2006-05-01
"4350",0.339695776218032,2006,"C77","Cotija",0,1,2006-05-01
"4351",0.318181818181818,2006,"C78","Charapan",0,0,2006-05-01
"4352",0.216307692307692,2006,"C79","Cheran",0,0,2006-05-01
"4353",0.156746031746032,2006,"C80","Chilchota",0,1,2006-05-01
"4354",0.285131183892933,2006,"C81","Gabriel Zamora",0,0,2006-05-01
"4355",0.415574458340276,2006,"C82","Hidalgo",0,1,2006-05-01
"4356",0.398255849471861,2006,"C83","Jacona",0,0,2006-05-01
"4357",0.34885598148856,2006,"C84","Jiquilpan",0,0,2006-05-01
"4358",0.287770891874206,2006,"C85","Jungapeo",0,1,2006-05-01
"4359",0.388320433183335,2006,"C86","La Piedad",0,0,2006-05-01
"4360",0.433716141478423,2006,"C87","Lazaro Cardenas",0,0,2006-05-01
"4361",0.367401575806215,2006,"C88","Los Reyes",0,1,2006-05-01
"4362",0.43992113440995,2006,"C89","Morelia",0,0,2006-05-01
"4363",0.32478451539529,2006,"C90","Mugica",0,0,2006-05-01
"4364",0.15,2006,"C91","Nocupetaro",0,0,2006-05-01
"4365",0.142175066312997,2006,"C92","Nuevo Urecho",0,0,2006-05-01
"4366",0.106942777110844,2006,"C93","Paracuaro",0,0,2006-05-01
"4367",0.371908556145476,2006,"C94","Paracho",0,0,2006-05-01
"4368",0.405313780117267,2006,"C95","Patzcuaro",0,1,2006-05-01
"4369",0.201240902040329,2006,"C96","Periban",0,1,2006-05-01
"4370",0.201481951942416,2006,"C97","Quiroga",0,1,2006-05-01
"4371",0.344311748781149,2006,"C98","Sahuayo",0,0,2006-05-01
"4372",0.400870818193209,2006,"C99","Tacambaro",0,1,2006-05-01
"4373",0.463573820000793,2006,"D01","Taretan",0,1,2006-05-01
"4374",0.361445464265676,2006,"D02","Tinguindin",0,1,2006-05-01
"4375",0.459093071543219,2006,"D03","Tocumbo",0,1,2006-05-01
"4376",0.0883429966432713,2006,"D04","Turicato",0,1,2006-05-01
"4377",0.417035043608077,2006,"D05","Uruapan",0,1,2006-05-01
"4378",0.241587534632599,2006,"D06","Venustiano Carranza",0,0,2006-05-01
"4379",0.426410790231794,2006,"D07","Zacapu",0,0,2006-05-01
"4380",0.404181610290723,2006,"D08","Zamora",0,0,2006-05-01
"4381",0.408322866992681,2006,"D09","Zitacuaro",0,1,2006-05-01
"4382",0.292298375605586,2006,"D10","Tarimbaro",0,1,2006-05-01
"4383",0.137092238470191,2006,"H44","Angangueo",0,0,2006-05-01
"4384",0.142635658914729,2006,"K77","Acuitzio",0,1,2006-05-01
"4385",0.290662987545678,2006,"K78","Ario",0,1,2006-05-01
"4386",0.174463937621832,2006,"K79","Erongaricuaro",0,1,2006-05-01
"4387",0.469437718590261,2006,"K80","La Huacana",0,0,2006-05-01
"4388",0.15,2006,"K81","Huiramba",0,1,2006-05-01
"4389",0.349296536796537,2006,"K82","Lagunillas",0,1,2006-05-01
"4390",0.208167242448401,2006,"K83","Madero",0,1,2006-05-01
"4391",0.292640297883658,2006,"K84","Salvador Escalante",0,1,2006-05-01
"4392",0.292892156862745,2006,"K85","Tingambato",0,1,2006-05-01
"4393",0.17454954954955,2006,"K86","Tzintzuntzan",0,1,2006-05-01
"4394",0.199125789218067,2006,"L22","Angamacutiro",0,0,2006-05-01
"4395",0.176530612244898,2006,"L23","Jose Sixto Verduzco",0,0,2006-05-01
"4396",0.166666666666667,2006,"L24","Morelos",0,0,2006-05-01
"4397",0.147287933094385,2006,"L25","Panindicuaro",0,0,2006-05-01
"4398",0.391284748309542,2006,"L26","Penjamillo",0,0,2006-05-01
"4399",0.347576165434326,2006,"L27","Puruandiro",0,0,2006-05-01
"4400",0.133333333333333,2006,"M45","Churumuco",0,0,2006-05-01
"4401",0.321561139458511,2006,"N97","Tlalpujahua",0,0,2006-05-01
"4402",0.324504442925496,2006,"O21","Tepalcatepec",0,0,2006-05-01
"4403",0.258369612905403,2006,"O22","Buenavista",0,0,2006-05-01
"4404",0.179649758454106,2006,"O23","Pajacuaran",0,0,2006-05-01
"4405",0.292836829008176,2006,"O24","Zinapecuaro",0,1,2006-05-01
"4406",0.243561710398445,2006,"O25","Querendaro",0,0,2006-05-01
"4407",0.145362176335628,2006,"O26","Indaparapeo",0,0,2006-05-01
"4408",0.150776836158192,2006,"O27","Ocampo",0,1,2006-05-01
"4409",0.237846977596167,2006,"O28","Vista Hermosa",0,0,2006-05-01
"4410",0.259671032592141,2006,"O29","Tanhuato",0,0,2006-05-01
"4411",0.24553128103277,2006,"O30","Brisenas",0,0,2006-05-01
"4412",0,2006,"O31","Zinaparo",0,0,2006-05-01
"4413",0.121724429416737,2006,"O32","Churintzio",0,0,2006-05-01
"4414",0.286032653061224,2006,"O33","Numaran",0,0,2006-05-01
"4415",0.345456581065006,2006,"O34","Maravatio",0,0,2006-05-01
"4416",0.220497675003142,2006,"O35","Contepec",0,0,2006-05-01
"4417",0.334301469951694,2006,"O36","Huetamo",0,0,2006-05-01
"4418",0.278122866894198,2006,"O37","San Lucas",0,0,2006-05-01
"4419",0.222598713398403,2006,"O39","Tangancicuaro",0,1,2006-05-01
"4420",0.258183588563335,2006,"O40","Purepero",0,1,2006-05-01
"4421",0.138793103448276,2006,"O41","Tlazazalca",0,0,2006-05-01
"4422",0.387096774193548,2006,"O43","Cojumatlan de Regules",0,0,2006-05-01
"4423",0.113384955752212,2006,"O44","Irimbo",0,0,2006-05-01
"4424",0.115555555555556,2006,"O45","Aporo",0,0,2006-05-01
"4425",0.321023816996199,2006,"O46","Tuxpan",0,1,2006-05-01
"4426",0.0512987012987013,2006,"O47","Senguio",0,0,2006-05-01
"4427",0.129050436742745,2006,"O48","Charo",0,0,2006-05-01
"4428",0.371786329057693,2006,"O49","Alvaro Obregon",0,0,2006-05-01
"4429",0.251229482020821,2006,"O50","Chavinda",0,0,2006-05-01
"4430",0.171418389166073,2006,"O51","Tangamandapio",0,1,2006-05-01
"4431",0.334232196181341,2006,"O52","Ziracuaretiro",0,1,2006-05-01
"4432",0.202614107883817,2006,"O53","Nuevo Parangaricutiro",0,1,2006-05-01
"4433",0.125058438522674,2006,"O54","Coeneo",0,0,2006-05-01
"4434",0.194624652455978,2006,"O55","Jimenez",0,0,2006-05-01
"4435",0.292857259753862,2006,"O56","Yurecuaro",0,0,2006-05-01
"4436",0.176444444444444,2006,"O59","Nahuatzen",0,0,2006-05-01
"4437",0.213332164229817,2006,"O60","Ecuandureo",0,0,2006-05-01
"4438",0.323360267889641,2006,"O62","Villamar",0,0,2006-05-01
"4439",0.303631151457239,2006,"O63","Coalcoman",0,0,2006-05-01
"4440",0.168953687821612,2006,"O64","Tiquicheo",0,0,2006-05-01
"4441",0.133333333333333,2006,"O65","Tumbiscatio",0,0,2006-05-01
"4442",0.410294117647059,2006,"O66","Tuzantla",0,0,2006-05-01
"4443",0.153359683794466,2006,"O67","Aguililla",0,0,2006-05-01
"4444",0.29578947368421,2006,"O68","Huaniqueo",0,0,2006-05-01
"4445",0.0583333333333333,2006,"O69","Ixtlan",0,0,2006-05-01
"4446",0.232944174469598,2006,"O70","Tancitaro",0,1,2006-05-01
"4447",0.180574555403557,2006,"O71","Caracuaro",0,0,2006-05-01
"4448",0.345577485380117,2006,"O72","Cuitzeo",0,0,2006-05-01
"4449",0.0522875816993464,2006,"O73","Chucandiro",0,0,2006-05-01
"4450",0.163422546634225,2006,"O74","Santa Ana Maya",0,0,2006-05-01
"4451",0.160548931792047,2006,"O75","Huandacareo",0,0,2006-05-01
"4452",0.0888888888888889,2006,"O76","Copandaro",0,0,2006-05-01
"4453",0,2006,"O77","Tzitzio",0,0,2006-05-01
"4454",0.212976882135457,2006,"O78","Marcos Castellanos",0,0,2006-05-01
"4455",0.0795454545454546,2006,"O79","Juarez",0,1,2006-05-01
"4456",0.349558278711884,2006,"O81","Coahuayana",0,0,2006-05-01
"4457",0.37043872158376,2006,"O82","Aquila",0,0,2006-05-01
"4458",0.385638625035772,2006,"C75","Apatzingan",0,1,2006-06-01
"4459",0.321228560697742,2006,"C76","Arteaga",0,0,2006-06-01
"4460",0.341186299081036,2006,"C77","Cotija",0,1,2006-06-01
"4461",0.318181818181818,2006,"C78","Charapan",0,0,2006-06-01
"4462",0.21898197242842,2006,"C79","Cheran",0,0,2006-06-01
"4463",0.158119658119658,2006,"C80","Chilchota",0,1,2006-06-01
"4464",0.282477745112148,2006,"C81","Gabriel Zamora",0,0,2006-06-01
"4465",0.412855409328069,2006,"C82","Hidalgo",0,1,2006-06-01
"4466",0.399300334768151,2006,"C83","Jacona",0,0,2006-06-01
"4467",0.349011120495495,2006,"C84","Jiquilpan",0,0,2006-06-01
"4468",0.292991452991453,2006,"C85","Jungapeo",0,1,2006-06-01
"4469",0.388758473348999,2006,"C86","La Piedad",0,0,2006-06-01
"4470",0.433775875066375,2006,"C87","Lazaro Cardenas",0,0,2006-06-01
"4471",0.369164779070144,2006,"C88","Los Reyes",0,1,2006-06-01
"4472",0.439137600048358,2006,"C89","Morelia",0,0,2006-06-01
"4473",0.324960293182931,2006,"C90","Mugica",0,0,2006-06-01
"4474",0.15,2006,"C91","Nocupetaro",0,0,2006-06-01
"4475",0.147214854111406,2006,"C92","Nuevo Urecho",0,0,2006-06-01
"4476",0.0879659908436886,2006,"C93","Paracuaro",0,0,2006-06-01
"4477",0.374360717291384,2006,"C94","Paracho",0,0,2006-06-01
"4478",0.406497505341494,2006,"C95","Patzcuaro",0,1,2006-06-01
"4479",0.215290608908246,2006,"C96","Periban",0,1,2006-06-01
"4480",0.198816205735279,2006,"C97","Quiroga",0,1,2006-06-01
"4481",0.346955066282421,2006,"C98","Sahuayo",0,0,2006-06-01
"4482",0.394382261852799,2006,"C99","Tacambaro",0,1,2006-06-01
"4483",0.461049398554115,2006,"D01","Taretan",0,1,2006-06-01
"4484",0.358936416184971,2006,"D02","Tinguindin",0,1,2006-06-01
"4485",0.467146894124582,2006,"D03","Tocumbo",0,1,2006-06-01
"4486",0.0742120788697408,2006,"D04","Turicato",0,1,2006-06-01
"4487",0.415814631186698,2006,"D05","Uruapan",0,1,2006-06-01
"4488",0.243088539763732,2006,"D06","Venustiano Carranza",0,0,2006-06-01
"4489",0.424478038638136,2006,"D07","Zacapu",0,0,2006-06-01
"4490",0.406656333457989,2006,"D08","Zamora",0,0,2006-06-01
"4491",0.406480895460189,2006,"D09","Zitacuaro",0,1,2006-06-01
"4492",0.288187164590792,2006,"D10","Tarimbaro",0,1,2006-06-01
"4493",0.138181818181818,2006,"H44","Angangueo",0,0,2006-06-01
"4494",0.145562770562771,2006,"K77","Acuitzio",0,1,2006-06-01
"4495",0.283433148204541,2006,"K78","Ario",0,1,2006-06-01
"4496",0.174463937621832,2006,"K79","Erongaricuaro",0,1,2006-06-01
"4497",0.450632244467861,2006,"K80","La Huacana",0,0,2006-06-01
"4498",0.15,2006,"K81","Huiramba",0,1,2006-06-01
"4499",0.372885572139303,2006,"K82","Lagunillas",0,1,2006-06-01
